"금연구역명","금연구역범위상세","시도명","시군구명","금연구역구분","금연구역지정근거명","금연구역면적","위반과태료","위반신고전화번호","소재지도로명주소","소재지지번주소","관리기관명","위도","경도","데이터기준일자","제공기관코드","작업일시"
"한남어린이집","건물경계선으로부터 10m이내 보차도","서울특별시","영등포구","유치원 및 어린이집 전체                                                                                       ","서울특별시 영등포구 고시 제2019-4호","","100000","02-2670-4900","서울특별시 영등포구 양산로 182","","서울특별시 영등포구청","37.5228565","126.9032747","2022-05-12","","2022-12-17 11:37:17.0"
"드림타운어린이집","건물경계선으로부터 10m이내 보차도","서울특별시","영등포구","유치원 및 어린이집 전체                                                                                       ","서울특별시 영등포구 고시 제2019-4호","","100000","02-2670-4900","서울특별시 영등포구 도신로29길 28","","서울특별시 영등포구청","37.5117545542","126.9023259305","2022-05-12","","2022-12-17 11:37:17.0"
"어깨동무어린이집","건물경계선으로부터 10m이내 보차도","서울특별시","영등포구","유치원 및 어린이집 전체                                                                                       ","서울특별시 영등포구 고시 제2019-4호","","100000","02-2670-4900","서울특별시 영등포구 영신로13길 8","","서울특별시 영등포구청","37.51361738","126.9074707","2022-05-12","","2022-12-17 11:37:17.0"
"이화어린이집","건물경계선으로부터 10m이내 보차도","서울특별시","영등포구","유치원 및 어린이집 전체                                                                                       ","서울특별시 영등포구 고시 제2019-4호","","100000","02-2670-4900","서울특별시 영등포구 도신로29길 28","","서울특별시 영등포구청","37.5117545542","126.9023259305","2022-05-12","","2022-12-17 11:37:17.0"
"푸른어린이집","건물경계선으로부터 10m이내 보차도","서울특별시","영등포구","유치원 및 어린이집 전체                                                                                       ","서울특별시 영등포구 고시 제2019-4호","","100000","02-2670-4900","서울특별시 영등포구 신길로62나길 3-1","","서울특별시 영등포구청","37.51428969","126.9158875","2022-05-12","","2022-12-17 11:37:17.0"
"당성어린이집","건물경계선으로부터 10m이내 보차도","서울특별시","영등포구","유치원 및 어린이집 전체                                                                                       ","서울특별시 영등포구 고시 제2019-4호","","100000","02-2670-4900","서울특별시 영등포구 당산로18길 14-2","","서울특별시 영등포구청","37.52282967","126.8977278","2022-05-12","","2022-12-17 11:37:17.0"
"순수 빅스맘 어린이집","건물경계선으로부터 10m이내 보차도","서울특별시","영등포구","유치원 및 어린이집 전체                                                                                       ","서울특별시 영등포구 고시 제2019-4호","","100000","02-2670-4900","서울특별시 영등포구 국회대로 612","","서울특별시 영등포구청","37.5257951979","126.9020538802","2022-05-12","","2022-12-17 11:37:17.0"
"아이네오어린이집","건물경계선으로부터 10m이내 보차도","서울특별시","영등포구","유치원 및 어린이집 전체                                                                                       ","서울특별시 영등포구 고시 제2019-4호","","100000","02-2670-4900","서울특별시 영등포구 당산로31길 32","","서울특별시 영등포구청","37.5276954360","126.8932461548","2022-05-12","","2022-12-17 11:37:17.0"
"큰당성어린이집","건물경계선으로부터 10m이내 보차도","서울특별시","영등포구","유치원 및 어린이집 전체                                                                                       ","서울특별시 영등포구 고시 제2019-4호","","100000","02-2670-4900","서울특별시 영등포구 영등포로25길 23-19","","서울특별시 영등포구청","37.5231441","126.8972882","2022-05-12","","2022-12-17 11:37:17.0"
"푸른숲어린이집","건물경계선으로부터 10m이내 보차도","서울특별시","영등포구","유치원 및 어린이집 전체                                                                                       ","서울특별시 영등포구 고시 제2019-4호","","100000","02-2670-4900","서울특별시 영등포구 당산로 95","","서울특별시 영등포구청","37.52402305","126.894863","2022-05-12","","2022-12-17 11:37:17.0"
"유진어린이집","경계로부터 10m 이내","서울특별시","중랑구","어린이집                                                                                                ","서울특별시 중랑구 간접흡연 피해방지 조례 5조 1항 6호","10","100000","02-2094-0864","서울특별시 중랑구 중랑천로 332","","서울특별시 중랑구청","37.61480981","127.0735263","2021-05-18","","2022-12-17 11:37:17.0"
"신일어린이집","건물경계선으로부터 10m이내 보차도","서울특별시","영등포구","유치원 및 어린이집 전체                                                                                       ","서울특별시 영등포구 고시 제2019-4호","","100000","02-2670-4900","서울특별시 영등포구 영등포로84길 24-5","","서울특별시 영등포구청","37.5111687460","126.9214422469","2022-05-12","","2022-12-17 11:37:17.0"
"창의나라어린이집","건물경계선으로부터 10m이내 보차도","서울특별시","영등포구","유치원 및 어린이집 전체                                                                                       ","서울특별시 영등포구 고시 제2019-4호","","100000","02-2670-4900","서울특별시 영등포구 여의대방로47길 24-2","","서울특별시 영등포구청","37.50889721","126.9215541","2022-05-12","","2022-12-17 11:37:17.0"
